order_id,product_id,category,region,supplier,channel,customer_segment,price,shipping_days,customer_rating,return_flag
O04115,P0115,Beauty,South,Supplier_9,Mobile App,New,177.07,3,2.5,0
O04116,P0259,Beauty,West,Supplier_7,Mobile App,New,459.46,4,3.7,0
O04117,P0400,Electronics,Central,Supplier_7,Mobile App,Loyal,209.23,6,1.9,0
O04118,P0180,Electronics,West,Supplier_3,Mobile App,Loyal,80.21,6,2.7,0
O04119,P0460,Beauty,South,Supplier_8,Mobile App,Loyal,360.21,7,3.2,0
O04120,P0231,Clothing,East,Supplier_2,Third-party,Returning,153.74,5,4.6,0
O04121,P0097,Beauty,West,Supplier_2,Website,New,267.48,7,2.3,0
O04122,P0410,Books,North,Supplier_2,Mobile App,Loyal,351.94,2,1.5,0
O04123,P0327,Toys,Central,Supplier_6,Third-party,Returning,451.13,1,3.0,0
O04124,P0480,Toys,South,Supplier_7,Third-party,New,398.17,8,4.0,0
O04125,P0079,Home Decor,Central,Supplier_5,Website,New,341.42,1,1.4,0
O04126,P0459,Books,North,Supplier_7,Mobile App,Returning,343.02,2,2.7,0
O04127,P0139,Home Decor,South,Supplier_10,Website,Loyal,473.5,6,1.1,0
O04128,P0103,Electronics,South,Supplier_3,Third-party,Returning,154.95,1,1.1,1
O04129,P0258,Electronics,West,Supplier_4,Website,Returning,10.54,3,2.9,0
O04130,P0182,Books,Central,Supplier_4,Website,New,143.26,7,2.2,0
O04131,P0276,Home Decor,North,Supplier_3,Mobile App,New,116.77,8,4.4,0
O04132,P0310,Electronics,West,Supplier_7,Third-party,Loyal,334.3,4,3.4,0
O04133,P0434,Toys,West,Supplier_4,Website,New,320.52,3,2.8,0
O04134,P0273,Electronics,Central,Supplier_4,Mobile App,New,300.8,1,2.6,0
O04135,P0186,Home Decor,South,Supplier_3,Website,New,17.96,9,3.0,1
O04136,P0443,Books,West,Supplier_9,Website,Returning,367.1,6,1.2,0
O04137,P0269,Toys,North,Supplier_5,Third-party,New,168.53,6,4.6,0
O04138,P0225,Beauty,West,Supplier_7,Mobile App,Returning,335.88,9,5.0,0
O04139,P0408,Clothing,Central,Supplier_7,Third-party,New,282.72,1,1.7,0
O04140,P0077,Toys,West,Supplier_6,Mobile App,New,177.94,6,1.5,0
O04141,P0214,Home Decor,West,Supplier_10,Mobile App,New,75.94,5,1.6,0
O04142,P0268,Toys,East,Supplier_5,Mobile App,Returning,56.27,6,3.6,0
O04143,P0477,Books,North,Supplier_1,Third-party,Returning,417.44,8,3.6,0
O04144,P0273,Clothing,North,Supplier_2,Mobile App,Loyal,460.01,5,4.4,0
O04145,P0310,Beauty,West,Supplier_10,Mobile App,New,328.4,2,4.0,0
O04146,P0471,Toys,South,Supplier_5,Mobile App,Returning,60.68,2,2.8,0
O04147,P0136,Beauty,South,Supplier_1,Website,Returning,206.99,5,3.5,0
O04148,P0037,Home Decor,West,Supplier_5,Third-party,New,367.18,3,3.8,0
O04149,P0159,Books,South,Supplier_6,Website,Returning,392.11,3,3.1,0
O04150,P0313,Electronics,West,Supplier_5,Third-party,Returning,67.93,8,2.9,0
O04151,P0027,Books,South,Supplier_9,Website,New,10.02,7,3.6,0
O04152,P0249,Beauty,West,Supplier_2,Website,Loyal,358.95,1,3.2,0
O04153,P0406,Toys,West,Supplier_2,Website,Returning,184.73,5,3.6,0
O04154,P0486,Home Decor,South,Supplier_9,Website,New,134.7,9,3.5,0
O04155,P0418,Books,North,Supplier_10,Mobile App,Returning,16.32,4,3.9,0
O04156,P0343,Toys,West,Supplier_1,Mobile App,Returning,274.75,1,3.6,0
O04157,P0109,Beauty,South,Supplier_4,Website,New,427.06,8,3.1,1
O04158,P0164,Beauty,South,Supplier_1,Third-party,New,479.24,5,3.7,0
O04159,P0431,Beauty,East,Supplier_1,Third-party,New,287.22,2,2.8,0
O04160,P0389,Electronics,Central,Supplier_3,Mobile App,Loyal,262.09,1,2.0,0
O04161,P0419,Home Decor,West,Supplier_10,Third-party,Returning,51.68,3,1.0,0
O04162,P0496,Clothing,North,Supplier_6,Third-party,Loyal,278.95,9,3.2,0
O04163,P0186,Clothing,Central,Supplier_3,Third-party,Loyal,196.19,1,3.4,0
O04164,P0340,Clothing,East,Supplier_10,Mobile App,New,307.5,4,4.9,0
O04165,P0159,Clothing,East,Supplier_3,Mobile App,New,200.48,8,2.4,0
O04166,P0113,Electronics,Central,Supplier_3,Mobile App,New,127.75,8,2.6,0
O04167,P0448,Toys,Central,Supplier_6,Mobile App,New,56.53,8,1.8,0
O04168,P0433,Toys,North,Supplier_5,Website,New,164.31,8,1.3,0
O04169,P0274,Beauty,East,Supplier_2,Website,Returning,57.36,4,4.1,0
O04170,P0420,Toys,East,Supplier_5,Third-party,Returning,96.68,8,2.0,0
O04171,P0348,Books,Central,Supplier_10,Mobile App,Loyal,493.79,9,3.4,0
O04172,P0326,Beauty,Central,Supplier_10,Website,Returning,227.61,7,3.8,0
O04173,P0143,Electronics,Central,Supplier_10,Mobile App,New,270.62,2,2.9,1
O04174,P0045,Toys,Central,Supplier_6,Mobile App,New,438.07,9,4.5,0
O04175,P0239,Beauty,West,Supplier_3,Website,New,497.83,8,2.8,0
O04176,P0008,Home Decor,West,Supplier_2,Website,Returning,295.53,5,2.1,0
O04177,P0063,Beauty,Central,Supplier_6,Third-party,New,408.11,3,4.6,0
O04178,P0304,Home Decor,North,Supplier_4,Mobile App,Returning,170.2,7,4.4,0
O04179,P0466,Toys,North,Supplier_7,Mobile App,New,159.81,2,1.7,0
O04180,P0341,Electronics,Central,Supplier_3,Website,New,207.32,3,1.1,0
O04181,P0480,Home Decor,West,Supplier_1,Website,New,339.53,9,1.4,0
O04182,P0027,Books,West,Supplier_3,Third-party,Loyal,344.27,4,2.1,0
O04183,P0137,Clothing,West,Supplier_8,Mobile App,Loyal,164.47,4,4.9,0
O04184,P0162,Electronics,East,Supplier_4,Website,Loyal,75.27,3,3.2,0
O04185,P0495,Electronics,North,Supplier_7,Third-party,New,319.87,5,2.5,0
O04186,P0262,Toys,Central,Supplier_7,Mobile App,New,72.88,3,4.6,0
O04187,P0460,Home Decor,East,Supplier_10,Website,New,293.46,9,2.8,0
O04188,P0331,Home Decor,North,Supplier_7,Website,Loyal,349.78,3,2.3,0
O04189,P0360,Beauty,North,Supplier_4,Website,New,353.3,2,4.8,0
O04190,P0219,Books,Central,Supplier_8,Mobile App,New,379.2,5,4.4,0
O04191,P0083,Beauty,South,Supplier_1,Third-party,New,437.7,6,4.4,0
O04192,P0298,Toys,South,Supplier_9,Third-party,New,254.98,1,3.0,1
O04193,P0345,Home Decor,South,Supplier_4,Third-party,New,367.82,6,4.2,1
O04194,P0158,Toys,East,Supplier_9,Third-party,Returning,313.39,3,1.7,1
O04195,P0417,Toys,North,Supplier_9,Mobile App,Returning,101.45,4,3.3,0
O04196,P0114,Toys,Central,Supplier_3,Third-party,Loyal,22.59,6,4.9,0
O04197,P0275,Electronics,West,Supplier_4,Website,Returning,149.43,8,2.2,0
O04198,P0078,Electronics,East,Supplier_10,Website,New,227.09,9,4.2,0
O04199,P0105,Books,East,Supplier_6,Website,New,312.38,6,3.0,0
O04200,P0342,Toys,Central,Supplier_3,Website,New,426.48,7,1.2,0
O04201,P0320,Books,North,Supplier_6,Mobile App,Loyal,106.16,5,4.1,0
O04202,P0027,Beauty,West,Supplier_6,Website,Returning,71.52,9,1.7,0
O04203,P0232,Toys,West,Supplier_1,Website,Returning,482.11,4,3.5,0
O04204,P0357,Clothing,East,Supplier_10,Mobile App,Loyal,62.94,6,1.3,0
O04205,P0404,Home Decor,South,Supplier_10,Third-party,New,244.46,5,4.8,0
O04206,P0143,Home Decor,East,Supplier_4,Mobile App,Loyal,296.93,1,2.2,0
O04207,P0481,Clothing,Central,Supplier_5,Third-party,New,275.27,5,1.9,1
O04208,P0300,Toys,South,Supplier_9,Website,New,52.16,5,1.5,0
O04209,P0285,Toys,Central,Supplier_6,Website,Loyal,37.94,9,4.8,0
O04210,P0012,Toys,South,Supplier_8,Website,New,61.69,1,3.8,0
O04211,P0057,Books,East,Supplier_10,Mobile App,Loyal,296.94,5,4.0,0
O04212,P0181,Electronics,South,Supplier_9,Website,Returning,276.73,7,3.0,0
O04213,P0021,Toys,North,Supplier_8,Website,New,124.53,6,2.9,1
O04214,P0299,Electronics,North,Supplier_9,Website,Loyal,322.51,6,1.4,0
O04215,P0112,Books,West,Supplier_9,Mobile App,Returning,411.83,7,3.2,0
O04216,P0252,Home Decor,West,Supplier_3,Mobile App,New,30.37,6,2.0,0
O04217,P0334,Home Decor,North,Supplier_5,Third-party,Returning,254.08,5,4.9,0
O04218,P0383,Books,Central,Supplier_4,Website,Returning,347.76,5,4.2,0
O04219,P0492,Clothing,Central,Supplier_2,Third-party,Loyal,133.63,9,2.7,0
O04220,P0123,Electronics,West,Supplier_3,Third-party,Loyal,160.81,8,1.6,0
O04221,P0396,Books,East,Supplier_8,Third-party,Returning,310.68,4,4.1,0
O04222,P0157,Home Decor,North,Supplier_5,Website,Returning,449.99,4,1.5,0
O04223,P0471,Beauty,East,Supplier_5,Website,Returning,406.86,5,1.8,1
O04224,P0467,Toys,West,Supplier_3,Mobile App,Returning,295.73,3,1.8,0
O04225,P0291,Clothing,West,Supplier_3,Website,Loyal,367.81,8,3.2,0
O04226,P0130,Electronics,North,Supplier_2,Mobile App,New,188.76,7,4.1,1
O04227,P0339,Home Decor,South,Supplier_4,Website,Loyal,324.07,5,2.3,0
O04228,P0275,Beauty,North,Supplier_2,Mobile App,New,238.43,3,1.3,0
O04229,P0055,Books,North,Supplier_7,Mobile App,New,103.07,5,2.9,0
O04230,P0120,Electronics,East,Supplier_9,Website,Returning,353.85,3,4.0,0
O04231,P0339,Clothing,East,Supplier_9,Website,Returning,282.67,5,1.9,0
O04232,P0084,Electronics,North,Supplier_10,Third-party,New,185.72,1,1.9,0
O04233,P0391,Toys,North,Supplier_7,Third-party,New,456.56,6,4.8,1
O04234,P0108,Toys,West,Supplier_2,Third-party,Returning,20.26,4,4.8,0
O04235,P0372,Toys,West,Supplier_8,Mobile App,New,164.73,4,5.0,1
O04236,P0238,Home Decor,Central,Supplier_4,Third-party,Returning,37.87,8,4.2,1
O04237,P0343,Home Decor,North,Supplier_7,Website,New,385.6,2,1.8,0
O04238,P0296,Electronics,West,Supplier_10,Website,Loyal,354.03,4,1.8,0
O04239,P0066,Electronics,South,Supplier_2,Website,New,172.36,2,2.4,0
O04240,P0218,Books,South,Supplier_9,Third-party,Returning,341.07,1,2.3,0
O04241,P0355,Books,Central,Supplier_9,Website,Returning,204.01,3,4.8,0
O04242,P0219,Beauty,South,Supplier_8,Website,New,380.56,8,4.2,0
O04243,P0294,Toys,North,Supplier_2,Website,Loyal,232.55,6,3.9,0
O04244,P0058,Electronics,Central,Supplier_9,Third-party,Returning,212.02,7,1.7,0
O04245,P0337,Beauty,South,Supplier_4,Website,Returning,468.02,2,4.6,0
O04246,P0400,Toys,South,Supplier_4,Third-party,New,132.93,6,4.3,0
O04247,P0059,Electronics,East,Supplier_10,Mobile App,Loyal,69.02,8,1.7,0
O04248,P0274,Home Decor,North,Supplier_6,Website,Returning,296.43,8,4.5,0
O04249,P0355,Home Decor,Central,Supplier_6,Website,Loyal,484.97,4,2.1,0
O04250,P0055,Electronics,Central,Supplier_9,Third-party,New,195.14,6,1.3,1
O04251,P0209,Toys,West,Supplier_5,Website,Loyal,40.4,5,3.6,0
O04252,P0325,Home Decor,Central,Supplier_3,Mobile App,Returning,176.26,9,3.6,0
O04253,P0029,Books,Central,Supplier_9,Mobile App,New,257.91,8,1.4,1
O04254,P0342,Electronics,West,Supplier_5,Website,Loyal,89.34,2,2.3,0
O04255,P0456,Electronics,East,Supplier_3,Website,Returning,332.47,7,5.0,1
O04256,P0298,Beauty,East,Supplier_4,Third-party,Returning,498.9,7,3.7,0
O04257,P0043,Electronics,Central,Supplier_9,Website,Loyal,231.35,1,3.9,0
O04258,P0224,Beauty,East,Supplier_7,Third-party,Returning,183.82,1,1.9,0
O04259,P0442,Clothing,Central,Supplier_7,Website,Returning,206.35,4,1.3,1
O04260,P0132,Electronics,North,Supplier_8,Third-party,New,66.42,5,2.1,0
O04261,P0155,Books,South,Supplier_6,Mobile App,New,442.8,4,2.0,0
O04262,P0466,Home Decor,Central,Supplier_10,Third-party,New,213.26,7,1.9,1
O04263,P0240,Electronics,South,Supplier_3,Third-party,Returning,199.76,3,1.8,0
O04264,P0230,Beauty,South,Supplier_8,Mobile App,Loyal,333.25,7,3.3,0
O04265,P0195,Beauty,Central,Supplier_4,Mobile App,New,226.6,8,2.3,1
O04266,P0499,Books,East,Supplier_7,Mobile App,Loyal,327.63,6,4.3,0
O04267,P0328,Electronics,North,Supplier_6,Third-party,Returning,40.11,6,1.7,0
O04268,P0359,Electronics,West,Supplier_3,Website,New,408.72,8,2.9,0
O04269,P0152,Home Decor,East,Supplier_3,Mobile App,Returning,470.85,8,1.1,1
O04270,P0360,Home Decor,Central,Supplier_6,Third-party,New,327.9,7,2.9,1
O04271,P0263,Books,South,Supplier_7,Website,Returning,477.74,6,1.2,0
O04272,P0440,Electronics,North,Supplier_1,Third-party,Returning,84.2,6,4.9,0
O04273,P0392,Home Decor,North,Supplier_5,Third-party,New,243.93,6,4.2,0
O04274,P0289,Clothing,North,Supplier_10,Third-party,New,304.89,8,3.0,0
O04275,P0082,Clothing,South,Supplier_8,Third-party,New,295.05,1,1.3,0
O04276,P0335,Books,East,Supplier_7,Website,New,206.72,5,3.4,0
O04277,P0382,Electronics,West,Supplier_4,Third-party,Returning,175.66,3,4.0,0
O04278,P0100,Beauty,West,Supplier_7,Website,Returning,72.14,8,1.8,0
O04279,P0159,Books,North,Supplier_7,Website,New,201.95,6,3.3,0
O04280,P0392,Beauty,East,Supplier_9,Third-party,New,89.7,2,4.3,0
O04281,P0047,Beauty,North,Supplier_4,Third-party,Loyal,369.84,7,4.1,0
O04282,P0445,Home Decor,East,Supplier_4,Website,New,112.33,7,4.2,0
O04283,P0468,Electronics,West,Supplier_6,Mobile App,New,38.7,5,4.5,0
O04284,P0052,Home Decor,East,Supplier_8,Third-party,New,280.66,8,4.8,0
O04285,P0405,Toys,Central,Supplier_8,Mobile App,New,301.66,5,2.6,0
O04286,P0006,Home Decor,South,Supplier_9,Website,Loyal,437.24,1,3.3,0
O04287,P0243,Electronics,Central,Supplier_6,Mobile App,New,292.72,9,4.2,0
O04288,P0397,Books,West,Supplier_8,Website,Loyal,179.29,4,3.8,0
O04289,P0348,Books,Central,Supplier_1,Mobile App,Returning,403.48,2,5.0,0
O04290,P0486,Beauty,East,Supplier_6,Website,New,274.74,4,1.1,0
O04291,P0435,Home Decor,North,Supplier_4,Website,Loyal,48.85,9,2.4,1
O04292,P0355,Beauty,East,Supplier_7,Third-party,New,287.27,2,2.1,0
O04293,P0126,Toys,West,Supplier_8,Third-party,New,454.93,4,2.0,0
O04294,P0079,Toys,West,Supplier_5,Website,New,204.19,2,1.9,0
O04295,P0273,Beauty,South,Supplier_1,Website,New,155.2,5,3.8,0
O04296,P0127,Electronics,West,Supplier_8,Mobile App,Loyal,80.3,3,1.3,0
O04297,P0219,Electronics,North,Supplier_10,Third-party,Loyal,84.21,2,4.0,0
O04298,P0271,Home Decor,East,Supplier_6,Website,Loyal,222.06,9,3.8,0
O04299,P0255,Home Decor,South,Supplier_2,Mobile App,New,301.88,5,2.0,0
O04300,P0401,Books,East,Supplier_6,Website,New,49.5,5,2.0,0
O04301,P0238,Beauty,West,Supplier_8,Mobile App,Returning,470.39,1,3.5,0
O04302,P0244,Electronics,Central,Supplier_7,Mobile App,Loyal,380.02,6,4.0,0
O04303,P0462,Beauty,South,Supplier_5,Mobile App,New,297.45,7,4.5,1
O04304,P0465,Clothing,Central,Supplier_2,Mobile App,Loyal,415.93,1,4.4,0
O04305,P0191,Beauty,Central,Supplier_7,Mobile App,Returning,49.29,9,4.9,0
O04306,P0302,Beauty,East,Supplier_2,Third-party,New,243.65,8,3.3,0
O04307,P0215,Beauty,North,Supplier_10,Website,Loyal,318.75,8,4.6,0
O04308,P0266,Electronics,West,Supplier_1,Website,Loyal,416.04,7,4.2,0
O04309,P0242,Books,West,Supplier_2,Website,Loyal,393.9,5,4.6,0
O04310,P0361,Books,Central,Supplier_6,Third-party,New,145.76,3,1.0,0
O04311,P0084,Home Decor,North,Supplier_1,Third-party,Returning,471.03,9,4.9,0
O04312,P0031,Clothing,West,Supplier_6,Third-party,Returning,70.93,7,2.9,0
O04313,P0431,Toys,West,Supplier_2,Third-party,Returning,438.82,8,4.2,0
O04314,P0070,Books,South,Supplier_2,Mobile App,Loyal,485.76,6,1.5,0
O04315,P0434,Home Decor,South,Supplier_6,Website,Returning,96.81,5,2.6,0
O04316,P0220,Home Decor,South,Supplier_1,Mobile App,New,363.81,8,2.1,0
O04317,P0313,Clothing,South,Supplier_1,Third-party,Returning,29.74,3,2.2,1
O04318,P0168,Books,South,Supplier_3,Third-party,New,208.66,7,1.5,0
O04319,P0043,Beauty,West,Supplier_7,Third-party,New,262.98,2,4.2,0
O04320,P0220,Clothing,Central,Supplier_2,Third-party,New,294.52,3,1.0,0
O04321,P0052,Books,West,Supplier_7,Website,New,468.61,2,2.3,0
O04322,P0420,Beauty,East,Supplier_9,Mobile App,Returning,339.4,5,1.7,1
O04323,P0090,Books,North,Supplier_6,Mobile App,Returning,245.83,7,3.4,0
O04324,P0310,Toys,Central,Supplier_5,Third-party,Loyal,406.74,1,2.0,1
O04325,P0329,Toys,West,Supplier_5,Third-party,Loyal,475.76,9,2.0,0
O04326,P0190,Toys,North,Supplier_10,Mobile App,New,20.81,1,3.0,0
O04327,P0213,Home Decor,East,Supplier_6,Third-party,New,491.44,1,3.6,0
O04328,P0182,Books,East,Supplier_8,Third-party,New,52.2,8,1.5,1
O04329,P0036,Clothing,East,Supplier_10,Mobile App,Loyal,409.05,6,1.7,0
O04330,P0339,Clothing,South,Supplier_3,Mobile App,New,147.36,6,2.0,1
O04331,P0232,Home Decor,East,Supplier_8,Mobile App,Returning,74.77,9,4.9,0
O04332,P0079,Electronics,North,Supplier_1,Mobile App,New,225.53,4,2.6,0
O04333,P0320,Clothing,West,Supplier_2,Mobile App,Loyal,325.54,8,3.4,0
O04334,P0486,Home Decor,Central,Supplier_4,Website,New,196.67,4,2.0,0
O04335,P0087,Toys,North,Supplier_4,Mobile App,New,36.74,2,3.0,0
O04336,P0078,Toys,Central,Supplier_2,Mobile App,Loyal,303.74,8,1.3,0
O04337,P0394,Electronics,North,Supplier_3,Third-party,New,452.18,7,1.1,0
O04338,P0236,Clothing,South,Supplier_3,Mobile App,Loyal,197.78,4,2.9,0
O04339,P0342,Books,South,Supplier_9,Mobile App,Returning,116.0,9,2.6,0
O04340,P0317,Clothing,South,Supplier_7,Mobile App,Returning,226.86,9,1.5,0
O04341,P0336,Toys,South,Supplier_2,Website,New,33.7,8,3.8,0
O04342,P0153,Home Decor,South,Supplier_5,Third-party,Returning,412.04,1,5.0,0
O04343,P0130,Home Decor,Central,Supplier_5,Third-party,New,414.91,7,2.6,0
O04344,P0135,Clothing,West,Supplier_5,Website,Loyal,298.12,5,3.5,0
O04345,P0043,Home Decor,West,Supplier_5,Third-party,New,183.02,7,4.9,1
O04346,P0442,Clothing,Central,Supplier_4,Mobile App,New,401.89,9,4.3,0
O04347,P0114,Home Decor,West,Supplier_2,Third-party,Loyal,281.8,2,2.9,0
O04348,P0260,Electronics,South,Supplier_10,Third-party,New,414.71,4,3.9,0
O04349,P0338,Books,West,Supplier_1,Mobile App,Returning,319.41,4,1.5,0
O04350,P0202,Beauty,East,Supplier_4,Third-party,Loyal,394.36,2,3.0,0
O04351,P0002,Home Decor,West,Supplier_7,Third-party,Loyal,303.3,3,2.1,0
O04352,P0201,Electronics,South,Supplier_9,Mobile App,Returning,212.93,8,1.6,0
O04353,P0185,Books,North,Supplier_8,Mobile App,Returning,479.39,9,2.7,0
O04354,P0005,Clothing,Central,Supplier_6,Third-party,Loyal,275.15,6,1.5,0
O04355,P0462,Home Decor,West,Supplier_5,Third-party,Loyal,306.49,2,3.8,0
O04356,P0471,Electronics,East,Supplier_7,Mobile App,Loyal,118.04,2,2.8,0
O04357,P0427,Beauty,South,Supplier_2,Mobile App,New,316.57,7,3.1,0
O04358,P0073,Beauty,North,Supplier_10,Third-party,Returning,290.09,8,1.6,0
O04359,P0304,Electronics,Central,Supplier_6,Mobile App,New,100.57,8,1.6,0
O04360,P0202,Beauty,Central,Supplier_1,Third-party,Loyal,39.2,6,3.3,1
O04361,P0352,Electronics,South,Supplier_3,Website,Loyal,306.14,8,4.9,1
O04362,P0311,Toys,West,Supplier_2,Mobile App,New,384.21,1,1.4,0
O04363,P0148,Beauty,West,Supplier_6,Mobile App,New,266.47,9,2.1,0
O04364,P0452,Clothing,North,Supplier_7,Mobile App,Loyal,121.12,1,4.5,0
O04365,P0442,Clothing,North,Supplier_4,Website,Returning,336.6,3,1.3,1
O04366,P0190,Books,South,Supplier_4,Website,Returning,49.25,9,4.5,0
O04367,P0311,Electronics,South,Supplier_1,Website,New,226.5,5,3.1,0
O04368,P0269,Books,South,Supplier_2,Third-party,New,90.05,9,2.6,0
O04369,P0494,Home Decor,West,Supplier_4,Mobile App,New,100.38,9,2.2,0
O04370,P0403,Beauty,South,Supplier_5,Website,New,109.12,6,2.2,0
O04371,P0101,Beauty,Central,Supplier_1,Mobile App,Loyal,199.49,1,2.2,1
O04372,P0291,Books,East,Supplier_8,Website,New,35.06,7,4.5,1
O04373,P0052,Electronics,North,Supplier_7,Website,Returning,204.92,6,3.9,0
O04374,P0063,Beauty,South,Supplier_5,Website,Loyal,260.74,9,3.7,0
O04375,P0354,Home Decor,North,Supplier_6,Third-party,Loyal,246.81,7,4.2,0
O04376,P0155,Electronics,West,Supplier_1,Third-party,Returning,197.56,4,2.0,0
O04377,P0268,Home Decor,Central,Supplier_3,Website,New,421.18,7,3.5,1
O04378,P0245,Home Decor,Central,Supplier_9,Mobile App,Loyal,81.21,2,2.8,0
O04379,P0128,Toys,West,Supplier_4,Mobile App,Returning,257.79,6,4.1,1
O04380,P0316,Beauty,West,Supplier_9,Third-party,Returning,40.4,6,2.2,0
O04381,P0065,Clothing,South,Supplier_8,Website,Loyal,44.87,2,3.6,0
O04382,P0395,Books,West,Supplier_6,Third-party,Loyal,291.19,4,4.5,0
O04383,P0148,Clothing,Central,Supplier_5,Website,New,287.35,8,2.6,0
O04384,P0374,Home Decor,North,Supplier_8,Mobile App,New,440.24,8,1.3,0
O04385,P0312,Electronics,East,Supplier_9,Website,Returning,283.36,8,3.1,1
O04386,P0464,Electronics,North,Supplier_1,Mobile App,Loyal,480.3,8,2.4,0
O04387,P0448,Home Decor,North,Supplier_10,Mobile App,Loyal,33.86,1,3.7,0
O04388,P0431,Books,North,Supplier_6,Third-party,Loyal,58.02,2,4.8,0
O04389,P0371,Home Decor,East,Supplier_4,Mobile App,New,31.59,4,2.9,1
O04390,P0256,Electronics,East,Supplier_2,Website,New,100.79,9,2.9,0
O04391,P0168,Beauty,South,Supplier_9,Mobile App,New,275.22,3,3.6,0
O04392,P0269,Electronics,North,Supplier_6,Website,Loyal,326.33,6,1.4,0
O04393,P0489,Home Decor,North,Supplier_6,Website,Loyal,32.34,7,2.0,0
O04394,P0039,Electronics,West,Supplier_6,Website,Returning,473.53,8,4.7,0
O04395,P0443,Clothing,West,Supplier_2,Website,Loyal,422.66,7,3.7,0
O04396,P0031,Toys,South,Supplier_7,Website,New,155.34,3,1.1,0
O04397,P0339,Toys,West,Supplier_2,Third-party,New,47.82,6,1.8,0
O04398,P0043,Beauty,South,Supplier_3,Third-party,Returning,93.24,5,3.7,0
O04399,P0200,Home Decor,North,Supplier_9,Third-party,New,72.2,4,4.1,0
O04400,P0269,Clothing,South,Supplier_5,Mobile App,Returning,70.41,1,4.4,0
O04401,P0415,Clothing,Central,Supplier_1,Third-party,Loyal,264.1,7,2.2,0
O04402,P0064,Clothing,East,Supplier_5,Website,Returning,130.47,8,4.7,0
O04403,P0086,Books,East,Supplier_8,Website,Returning,185.49,2,3.2,0
O04404,P0489,Beauty,Central,Supplier_6,Website,Returning,494.86,7,3.8,0
O04405,P0077,Beauty,South,Supplier_6,Website,New,345.31,6,3.4,0
O04406,P0393,Home Decor,South,Supplier_5,Mobile App,Returning,475.0,5,1.5,0
O04407,P0355,Electronics,Central,Supplier_10,Website,New,79.85,4,4.9,1
O04408,P0311,Books,Central,Supplier_8,Third-party,Loyal,197.25,2,1.5,0
O04409,P0306,Electronics,South,Supplier_6,Third-party,New,281.82,6,2.0,0
O04410,P0459,Home Decor,Central,Supplier_2,Website,Loyal,47.61,5,4.3,0
O04411,P0389,Toys,North,Supplier_6,Mobile App,Loyal,12.05,2,3.5,0
O04412,P0012,Books,West,Supplier_5,Mobile App,Returning,338.51,7,4.4,0
O04413,P0119,Books,East,Supplier_10,Website,Returning,324.49,6,3.1,1
O04414,P0278,Home Decor,West,Supplier_4,Mobile App,Returning,211.29,9,2.5,0
O04415,P0031,Toys,East,Supplier_9,Website,New,249.93,5,4.7,0
O04416,P0451,Toys,South,Supplier_7,Mobile App,Loyal,213.57,9,1.1,0
O04417,P0402,Clothing,East,Supplier_7,Third-party,New,21.76,9,4.4,0
O04418,P0020,Home Decor,South,Supplier_10,Website,New,174.33,1,1.9,0
O04419,P0109,Home Decor,East,Supplier_8,Third-party,Returning,96.77,5,4.4,0
O04420,P0460,Beauty,East,Supplier_7,Mobile App,Loyal,58.23,9,1.6,0
O04421,P0428,Home Decor,Central,Supplier_5,Mobile App,Loyal,478.79,7,3.3,0
O04422,P0254,Toys,West,Supplier_4,Website,Returning,303.69,6,4.6,0
O04423,P0463,Home Decor,East,Supplier_10,Mobile App,Loyal,367.04,6,2.9,0
O04424,P0426,Electronics,South,Supplier_8,Mobile App,Loyal,164.53,7,4.0,0
O04425,P0023,Books,South,Supplier_2,Mobile App,New,202.64,1,4.2,0
O04426,P0150,Electronics,Central,Supplier_1,Third-party,Loyal,126.09,4,3.9,0
O04427,P0354,Home Decor,North,Supplier_7,Website,New,57.51,1,4.7,0
O04428,P0387,Toys,East,Supplier_4,Website,Returning,97.73,6,2.8,0
O04429,P0339,Clothing,East,Supplier_8,Website,Loyal,400.78,4,1.7,0
O04430,P0288,Books,East,Supplier_10,Mobile App,Loyal,342.0,1,1.2,1
O04431,P0290,Clothing,North,Supplier_6,Third-party,New,278.0,9,2.0,0
O04432,P0412,Toys,West,Supplier_5,Mobile App,New,242.79,4,1.6,1
O04433,P0402,Beauty,North,Supplier_3,Third-party,Loyal,461.99,6,3.2,0
O04434,P0126,Toys,Central,Supplier_1,Third-party,Loyal,45.64,7,1.7,0
O04435,P0042,Books,North,Supplier_10,Website,New,147.49,8,1.2,0
O04436,P0081,Toys,West,Supplier_6,Mobile App,Loyal,181.47,9,1.1,0
O04437,P0239,Electronics,Central,Supplier_6,Mobile App,Loyal,393.39,9,4.3,1
O04438,P0132,Beauty,East,Supplier_1,Website,New,496.33,8,3.4,0
O04439,P0375,Toys,Central,Supplier_6,Mobile App,Returning,127.93,3,2.4,0
O04440,P0207,Beauty,Central,Supplier_7,Website,Returning,438.41,2,4.6,0
O04441,P0098,Electronics,South,Supplier_4,Third-party,New,417.01,5,1.3,0
O04442,P0242,Home Decor,Central,Supplier_1,Third-party,New,120.08,1,4.9,0
O04443,P0384,Books,West,Supplier_4,Mobile App,Returning,205.67,3,3.5,0
O04444,P0365,Toys,West,Supplier_9,Third-party,New,210.74,1,1.7,0
O04445,P0381,Electronics,North,Supplier_2,Mobile App,Returning,489.33,3,3.7,0
O04446,P0043,Clothing,North,Supplier_7,Third-party,Loyal,98.64,4,4.1,0
